800.0	2066.6666666666665	-7105.263157894737	1.0	10.0	122.559245	912.944503	1705.24914	1527.33908	3093.14429	4301.84396	3963.71599	3963.09026	3771.94594	3792.64739	1514.82134	1107.65304	1107.12088	929.448131	3070.29577	122.559245
1400.0	511.1111111111111	-3315.7894736842104	1.0	27.5	120.017187	218.979763	424.691596	416.512303	1206.58326	1243.17438	1739.31876	1737.69422	1715.18372	1717.71391	1300.46553	1411.02966	1410.12079	1114.20892	1159.28577	120.017187
1800.0	1133.3333333333333	-1421.0526315789473	-1.0	22.5	121.600728	492.44047	934.145537	1950.70857	2426.63985	2539.37664	2837.9457	2836.98146	2762.09372	2769.32365	1894.97265	1847.05722	1846.7176	1746.92342	2410.34137	121.600728
2000.0	511.1111111111111	-3315.7894736842104	1.0	12.5	122.4723	220.141108	427.851143	951.994462	1710.40992	1269.26613	2228.8912	2227.62521	2213.01878	2214.29089	1994.8646	2006.81782	2006.64214	1952.22241	1689.21654	122.4723
1800.0	1755.5555555555557	8052.631578947368	1.0	20.0	118.839483	763.656158	1431.21518	2518.0299	3210.39141	3726.836	3761.50507	3760.79909	3621.48027	3636.49946	1951.69011	1911.07351	1909.86137	1488.32715	3207.10214	118.839483
2000.0	1133.3333333333333	-4263.1578947368425	1.0	17.5	125.406267	495.760327	942.34012	1460.69776	2338.98442	2547.1001	2966.48154	2965.58089	2894.34967	2901.60943	2059.02664	2041.65467	2041.18968	1893.51669	2316.13691	125.406267
1600.0	1755.5555555555557	-2368.4210526315787	-1.0	17.5	123.654971	772.469647	1449.76282	2580.17763	3217.20465	3743.98637	3687.57653	3686.86057	3542.17228	3557.01993	1929.08961	1726.2961	1726.00915	1641.83276	3202.7002	123.654971
2000.0	822.2222222222222	-3315.7894736842104	-1.0	33.0	123.12909	357.930412	687.18399	1355.04859	1852.459	1919.70562	2564.86154	2563.77465	2522.2839	2526.01809	1901.94668	2021.59125	2020.37907	1668.27961	1820.75922	123.12909
1600.0	1755.5555555555557	-1421.0526315789473	1.0	20.0	123.358886	771.024669	1444.06351	2692.89093	3267.49445	3744.23736	3685.41133	3684.69307	3540.12718	3554.96737	1924.7691	1726.17948	1725.90066	1632.35387	3252.46896	123.358886
1000.0	1133.3333333333333	-3315.7894736842104	-1.0	5.0	118.587501	492.014124	935.790961	1343.19675	2041.09045	2487.89672	2441.0376	2439.99009	2347.67937	2357.0788	1241.48915	1084.76794	1084.72954	1073.45944	2021.24331	118.587501
